task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,prompt_tokens,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_cuda_event_ms,gen_tokens,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,gpu_peak_mb,hf_load_ms
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,112,338,True,0,,e2e_kv,ok,,1766545367.6672025,9,94.5252999999866,,1080.2649999998266,,64,,,,,51.475968,1174.7902999998132,,73,62.138749358086805,,147.79590000011922
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,113,339,False,,0,prefill,ok,,1766545368.9921227,9,26.226700000052006,,1017.3142999999527,,0,,,,,51.475968,26.226700000052006,,9,343.1617397530819,,
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,113,340,False,,0,kv_decode,ok,,1766545368.9921227,9,26.226700000052006,,1017.3142999999527,,64,,,,,51.475968,1017.3142999999527,,64,62.91074449656608,,
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,113,341,False,,0,e2e_kv,ok,,1766545368.9921227,9,26.226700000052006,,1017.3142999999527,,64,,,,,51.475968,1043.5410000000047,,73,69.95412734142661,,
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,114,342,False,,1,prefill,ok,,1766545370.036042,9,21.063000000140164,,902.1554000000833,,0,,,,,51.475968,21.063000000140164,,9,427.28955988890993,,
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,114,343,False,,1,kv_decode,ok,,1766545370.036042,9,21.063000000140164,,902.1554000000833,,64,,,,,51.475968,902.1554000000833,,64,70.94121478405393,,
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,114,344,False,,1,e2e_kv,ok,,1766545370.036042,9,21.063000000140164,,902.1554000000833,,64,,,,,51.475968,923.2184000002235,,73,79.0712143518612,,
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,115,345,False,,2,prefill,ok,,1766545370.9600897,9,15.443100000084087,,827.0465000000513,,0,,,,,51.475968,15.443100000084087,,9,582.7845445507052,,
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,115,346,False,,2,kv_decode,ok,,1766545370.9600897,9,15.443100000084087,,827.0465000000513,,64,,,,,51.475968,827.0465000000513,,64,77.38379885531954,,
28,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,115,347,False,,2,e2e_kv,ok,,1766545370.9600897,9,15.443100000084087,,827.0465000000513,,64,,,,,51.475968,842.4896000001354,,73,86.64795387383805,,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,116,348,True,0,,prefill,ok,,1766545371.8030696,17,48.69920000010097,48.63385772705078,426.28800000011324,426.2471618652344,0,,,,,96.08832,48.69920000010097,48.63385772705078,17,349.0817097604222,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,116,349,True,0,,kv_decode,ok,,1766545371.8030696,17,48.69920000010097,48.63385772705078,426.28800000011324,426.2471618652344,64,,,,,96.08832,426.28800000011324,426.2471618652344,64,150.1332432533475,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,116,350,True,0,,e2e_kv,ok,,1766545371.8030696,17,48.69920000010097,48.63385772705078,426.28800000011324,426.2471618652344,64,,,,,96.08832,474.9872000002142,474.88101959228516,81,170.53091114868667,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,117,351,False,,0,prefill,ok,,1766545372.2797925,17,5.049199999803022,5.01043176651001,255.78020000011747,255.7532196044922,0,,,,,96.08832,5.049199999803022,5.01043176651001,17,3366.8699993391424,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,117,352,False,,0,kv_decode,ok,,1766545372.2797925,17,5.049199999803022,5.01043176651001,255.78020000011747,255.7532196044922,64,,,,,96.08832,255.78020000011747,255.7532196044922,64,250.21483289156316,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,117,353,False,,0,e2e_kv,ok,,1766545372.2797925,17,5.049199999803022,5.01043176651001,255.78020000011747,255.7532196044922,64,,,,,96.08832,260.8293999999205,260.7636513710022,81,310.5478140118587,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,118,354,False,,1,prefill,ok,,1766545372.5412097,17,4.989300000033836,4.942848205566406,257.90299999994204,257.87493896484375,0,,,,,96.08832,4.989300000033836,4.942848205566406,17,3407.2916040095224,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,118,355,False,,1,kv_decode,ok,,1766545372.5412097,17,4.989300000033836,4.942848205566406,257.90299999994204,257.87493896484375,64,,,,,96.08832,257.90299999994204,257.87493896484375,64,248.15531420733524,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,118,356,False,,1,e2e_kv,ok,,1766545372.5412097,17,4.989300000033836,4.942848205566406,257.90299999994204,257.87493896484375,64,,,,,96.08832,262.8922999999759,262.81778717041016,81,308.11096407162717,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,119,357,False,,2,prefill,ok,,1766545372.8046396,17,4.930800000011004,4.891647815704346,260.3426999999101,260.31585693359375,0,,,,,96.08832,4.930800000011004,4.891647815704346,17,3447.7163948977977,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,119,358,False,,2,kv_decode,ok,,1766545372.8046396,17,4.930800000011004,4.891647815704346,260.3426999999101,260.31585693359375,64,,,,,96.08832,260.3426999999101,260.31585693359375,64,245.82982353652358,633.97998046875,
29,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,119,359,False,,2,e2e_kv,ok,,1766545372.8046396,17,4.930800000011004,4.891647815704346,260.3426999999101,260.31585693359375,64,,,,,96.08832,265.2734999999211,265.2075047492981,81,305.34523802801294,633.97998046875,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,120,360,True,0,,prefill,ok,,1766545373.0704293,84,710.6401,,1233.471,,0,12955.60670000009,12846.947,10844.6386,stop,20900.0,710.6401,,84,118.20329305931371,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,120,361,True,0,,kv_decode,ok,,1766545373.0704293,84,710.6401,,1233.471,,38,12955.60670000009,12846.947,10844.6386,stop,20900.0,1233.471,,38,30.807372041985584,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,120,362,True,0,,e2e_kv,ok,,1766545373.0704293,84,710.6401,,1233.471,,38,12955.60670000009,12846.947,10844.6386,stop,20900.0,1944.1111,,122,62.75361526406593,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,121,363,False,,0,prefill,ok,,1766545386.0266554,84,41.7404,,1286.4886,,0,1597.2446999999192,1571.146,225.9729,stop,20900.0,41.7404,,84,2012.4387883201885,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,121,364,False,,0,kv_decode,ok,,1766545386.0266554,84,41.7404,,1286.4886,,34,1597.2446999999192,1571.146,225.9729,stop,20900.0,1286.4886,,34,26.42852801027541,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,121,365,False,,0,e2e_kv,ok,,1766545386.0266554,84,41.7404,,1286.4886,,34,1597.2446999999192,1571.146,225.9729,stop,20900.0,1328.2289999999998,,118,88.84010212094451,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,122,366,False,,1,prefill,ok,,1766545387.6240234,84,44.8639,,1321.925,,0,1623.3073999999306,1605.5271,233.1053,stop,20900.0,44.8639,,84,1872.3294229881933,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,122,367,False,,1,kv_decode,ok,,1766545387.6240234,84,44.8639,,1321.925,,34,1623.3073999999306,1605.5271,233.1053,stop,20900.0,1321.925,,34,25.72006732605859,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,122,368,False,,1,e2e_kv,ok,,1766545387.6240234,84,44.8639,,1321.925,,34,1623.3073999999306,1605.5271,233.1053,stop,20900.0,1366.7889,,118,86.33374180899479,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,123,369,False,,2,prefill,ok,,1766545389.2474556,84,49.9739,,1311.2958,,0,1604.4120000001385,1589.6133,215.5225,stop,20900.0,49.9739,,84,1680.8774180122023,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,123,370,False,,2,kv_decode,ok,,1766545389.2474556,84,49.9739,,1311.2958,,34,1604.4120000001385,1589.6133,215.5225,stop,20900.0,1311.2958,,34,25.928550979878068,,
30,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,123,371,False,,2,e2e_kv,ok,,1766545389.2474556,84,49.9739,,1311.2958,,34,1604.4120000001385,1589.6133,215.5225,stop,20900.0,1361.2697,,118,86.6837776525842,,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,64,124,372,True,0,,prefill,ok,,1766545390.851994,9,13.668999999936204,12.804096221923828,186.40479999999116,186.34649658203125,0,,,,,74.824704,13.668999999936204,12.804096221923828,9,658.4241714859905,632.3837890625,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,64,124,373,True,0,,kv_decode,ok,,1766545390.851994,9,13.668999999936204,12.804096221923828,186.40479999999116,186.34649658203125,64,,,,,74.824704,186.40479999999116,186.34649658203125,64,343.3387981425534,632.3837890625,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,64,124,374,True,0,,e2e_kv,ok,,1766545390.851994,9,13.668999999936204,12.804096221923828,186.40479999999116,186.34649658203125,64,,,,,74.824704,200.07379999992736,199.15059280395508,73,364.8653646805654,632.3837890625,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,64,125,375,False,,0,prefill,ok,,1766545391.0560727,9,3.8283000001229084,3.7795839309692383,144.74119999999857,144.716796875,0,,,,,74.824704,3.8283000001229084,3.7795839309692383,9,2350.912937782058,632.3837890625,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,64,125,376,False,,0,kv_decode,ok,,1766545391.0560727,9,3.8283000001229084,3.7795839309692383,144.74119999999857,144.716796875,64,,,,,74.824704,144.74119999999857,144.716796875,64,442.16850489011165,632.3837890625,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,64,125,377,False,,0,e2e_kv,ok,,1766545391.0560727,9,3.8283000001229084,3.7795839309692383,144.74119999999857,144.716796875,64,,,,,74.824704,148.56950000012148,148.49638080596924,73,491.35253197958065,632.3837890625,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,64,126,378,False,,1,prefill,ok,,1766545391.2055628,9,2.9852000000119006,2.9519360065460205,147.8255000001809,147.80210876464844,0,,,,,74.824704,2.9852000000119006,2.9519360065460205,9,3014.873375306218,632.3837890625,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,64,126,379,False,,1,kv_decode,ok,,1766545391.2055628,9,2.9852000000119006,2.9519360065460205,147.8255000001809,147.80210876464844,64,,,,,74.824704,147.8255000001809,147.80210876464844,64,432.94289550802586,632.3837890625,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,64,126,380,False,,1,e2e_kv,ok,,1766545391.2055628,9,2.9852000000119006,2.9519360065460205,147.8255000001809,147.80210876464844,64,,,,,74.824704,150.8107000001928,150.75404477119446,73,484.0505348752222,632.3837890625,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,64,127,381,False,,2,prefill,ok,,1766545391.3569062,9,2.9682999997930892,2.935807943344116,146.43870000008974,146.4094696044922,0,,,,,74.824704,2.9682999997930892,2.935807943344116,9,3032.0385407901363,632.3837890625,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,64,127,382,False,,2,kv_decode,ok,,1766545391.3569062,9,2.9682999997930892,2.935807943344116,146.43870000008974,146.4094696044922,64,,,,,74.824704,146.43870000008974,146.4094696044922,64,437.0429401514817,632.3837890625,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,64,127,383,False,,2,e2e_kv,ok,,1766545391.3569062,9,2.9682999997930892,2.935807943344116,146.43870000008974,146.4094696044922,64,,,,,74.824704,149.40699999988283,149.3452775478363,73,488.59825844878253,632.3837890625,
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,128,384,True,0,,prefill,ok,,1766545391.506859,17,517.7977000000737,,1374.6689999998125,,0,,,,,74.824704,517.7977000000737,,17,32.831354793575905,,376.19999999992615
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,128,385,True,0,,kv_decode,ok,,1766545391.506859,17,517.7977000000737,,1374.6689999998125,,64,,,,,74.824704,1374.6689999998125,,64,46.556662003732335,,376.19999999992615
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,128,386,True,0,,e2e_kv,ok,,1766545391.506859,17,517.7977000000737,,1374.6689999998125,,64,,,,,74.824704,1892.4666999998863,,81,42.80128152321247,,376.19999999992615
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,129,387,False,,0,prefill,ok,,1766545393.7762501,17,27.75429999996959,,1187.9040999999688,,0,,,,,74.824704,27.75429999996959,,17,612.5176999606773,,
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,129,388,False,,0,kv_decode,ok,,1766545393.7762501,17,27.75429999996959,,1187.9040999999688,,64,,,,,74.824704,1187.9040999999688,,64,53.87640298573065,,
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,129,389,False,,0,e2e_kv,ok,,1766545393.7762501,17,27.75429999996959,,1187.9040999999688,,64,,,,,74.824704,1215.6583999999384,,81,66.63056003232825,,
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,130,390,False,,1,prefill,ok,,1766545394.9924848,17,29.31300000000192,,1346.7849000001024,,0,,,,,74.824704,29.31300000000192,,17,579.9474635826728,,
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,130,391,False,,1,kv_decode,ok,,1766545394.9924848,17,29.31300000000192,,1346.7849000001024,,64,,,,,74.824704,1346.7849000001024,,64,47.52058030944298,,
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,130,392,False,,1,e2e_kv,ok,,1766545394.9924848,17,29.31300000000192,,1346.7849000001024,,64,,,,,74.824704,1376.0979000001043,,81,58.86209113464518,,
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,131,393,False,,2,prefill,ok,,1766545396.36956,17,29.751400000122885,,1028.242999999975,,0,,,,,74.824704,29.751400000122885,,17,571.4016819352966,,
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,131,394,False,,2,kv_decode,ok,,1766545396.36956,17,29.751400000122885,,1028.242999999975,,64,,,,,74.824704,1028.242999999975,,64,62.24209646941585,,
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,131,395,False,,2,e2e_kv,ok,,1766545396.36956,17,29.751400000122885,,1028.242999999975,,64,,,,,74.824704,1057.9944000000978,,81,76.55995154605026,,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,132,396,True,0,,prefill,ok,,1766545397.4280589,9,12.021499999946172,11.369471549987793,370.14720000001944,369.5226745605469,0,,,,,51.475968,12.021499999946172,11.369471549987793,9,748.6586532496193,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,132,397,True,0,,kv_decode,ok,,1766545397.4280589,9,12.021499999946172,11.369471549987793,370.14720000001944,369.5226745605469,64,,,,,51.475968,370.14720000001944,369.5226745605469,64,172.90418514579238,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,132,398,True,0,,e2e_kv,ok,,1766545397.4280589,9,12.021499999946172,11.369471549987793,370.14720000001944,369.5226745605469,64,,,,,51.475968,382.1686999999656,380.89214611053467,73,191.0151197625723,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,133,399,False,,0,prefill,ok,,1766545397.8122096,9,5.022000000053595,4.981503963470459,281.527399999959,281.50177001953125,0,,,,,51.475968,5.022000000053595,4.981503963470459,9,1792.1146953213763,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,133,400,False,,0,kv_decode,ok,,1766545397.8122096,9,5.022000000053595,4.981503963470459,281.527399999959,281.50177001953125,64,,,,,51.475968,281.527399999959,281.50177001953125,64,227.3313361328571,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,133,401,False,,0,e2e_kv,ok,,1766545397.8122096,9,5.022000000053595,4.981503963470459,281.527399999959,281.50177001953125,64,,,,,51.475968,286.5494000000126,286.4832739830017,73,254.7553755129021,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,134,402,False,,1,prefill,ok,,1766545398.0992439,9,4.5186000002104265,4.48086404800415,273.15669999984493,273.1325378417969,0,,,,,51.475968,4.5186000002104265,4.48086404800415,9,1991.767361479414,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,134,403,False,,1,kv_decode,ok,,1766545398.0992439,9,4.5186000002104265,4.48086404800415,273.15669999984493,273.1325378417969,64,,,,,51.475968,273.15669999984493,273.1325378417969,64,234.29774924077034,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,134,404,False,,1,e2e_kv,ok,,1766545398.0992439,9,4.5186000002104265,4.48086404800415,273.15669999984493,273.1325378417969,64,,,,,51.475968,277.67530000005536,277.613401889801,73,262.8969879567446,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,135,405,False,,2,prefill,ok,,1766545398.3774242,9,4.1258000001107575,4.089856147766113,246.5540000000601,246.53106689453125,0,,,,,51.475968,4.1258000001107575,4.089856147766113,9,2181.3951233114535,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,135,406,False,,2,kv_decode,ok,,1766545398.3774242,9,4.1258000001107575,4.089856147766113,246.5540000000601,246.53106689453125,64,,,,,51.475968,246.5540000000601,246.53106689453125,64,259.5780234755242,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,135,407,False,,2,e2e_kv,ok,,1766545398.3774242,9,4.1258000001107575,4.089856147766113,246.5540000000601,246.53106689453125,64,,,,,51.475968,250.67980000017087,250.62092304229736,73,291.20814680700335,632.44970703125,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,136,408,True,0,,prefill,ok,,1766545398.6285534,1,2.680999999938649,,159.18390000001637,,0,,,,,0.102714,2.680999999938649,,1,372.9951510715716,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,136,409,True,0,,kv_decode,ok,,1766545398.6285534,1,2.680999999938649,,159.18390000001637,,64,,,,,0.102714,159.18390000001637,,64,402.0507099021535,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,136,410,True,0,,e2e_kv,ok,,1766545398.6285534,1,2.680999999938649,,159.18390000001637,,64,,,,,0.102714,161.864899999955,,65,401.56945699789185,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,137,411,False,,0,prefill,ok,,1766545398.790976,1,2.3856000000250788,,152.54679999998189,,0,,,,,0.102714,2.3856000000250788,,1,419.18175720551955,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,137,412,False,,0,kv_decode,ok,,1766545398.790976,1,2.3856000000250788,,152.54679999998189,,64,,,,,0.102714,152.54679999998189,,64,419.5433794744144,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,137,413,False,,0,e2e_kv,ok,,1766545398.790976,1,2.3856000000250788,,152.54679999998189,,64,,,,,0.102714,154.93240000000696,,65,419.5378113293093,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,138,414,False,,1,prefill,ok,,1766545398.9462771,1,2.1666000000095664,,158.71980000019903,,0,,,,,0.102714,2.1666000000095664,,1,461.5526631568285,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,138,415,False,,1,kv_decode,ok,,1766545398.9462771,1,2.1666000000095664,,158.71980000019903,,64,,,,,0.102714,158.71980000019903,,64,403.22631454878183,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,138,416,False,,1,e2e_kv,ok,,1766545398.9462771,1,2.1666000000095664,,158.71980000019903,,64,,,,,0.102714,160.8864000002086,,65,404.01177476726264,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,139,417,False,,2,prefill,ok,,1766545399.1074386,1,2.7244999998856656,,160.63480000002528,,0,,,,,0.102714,2.7244999998856656,,1,367.0398238362875,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,139,418,False,,2,kv_decode,ok,,1766545399.1074386,1,2.7244999998856656,,160.63480000002528,,64,,,,,0.102714,160.63480000002528,,64,398.4192715401017,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,139,419,False,,2,e2e_kv,ok,,1766545399.1074386,1,2.7244999998856656,,160.63480000002528,,64,,,,,0.102714,163.35929999991095,,65,397.89592634172305,,
35,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,140,420,True,0,,prefill,ok,,1766545399.2711413,99,224.6339,,2389.8083,,0,2845.03380000001,2822.4122,202.6897,length,20900.0,224.6339,,99,440.7170956832428,,
35,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,140,421,True,0,,kv_decode,ok,,1766545399.2711413,99,224.6339,,2389.8083,,64,2845.03380000001,2822.4122,202.6897,length,20900.0,2389.8083,,64,26.780390711673398,,
35,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,140,422,True,0,,e2e_kv,ok,,1766545399.2711413,99,224.6339,,2389.8083,,64,2845.03380000001,2822.4122,202.6897,length,20900.0,2614.4422,,163,62.345994874164745,,
35,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,141,423,False,,0,prefill,ok,,1766545402.1162946,99,41.9383,,2570.4655,,0,2845.7564000000275,2843.3256,214.803,length,20900.0,41.9383,,99,2360.6107066810055,,
35,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,141,424,False,,0,kv_decode,ok,,1766545402.1162946,99,41.9383,,2570.4655,,64,2845.7564000000275,2843.3256,214.803,length,20900.0,2570.4655,,64,24.89821396163458,,
35,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,141,425,False,,0,e2e_kv,ok,,1766545402.1162946,99,41.9383,,2570.4655,,64,2845.7564000000275,2843.3256,214.803,length,20900.0,2612.4037999999996,,163,62.394642053422224,,
35,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,142,426,False,,1,prefill,ok,,1766545404.962213,99,48.1333,,2792.2103,,0,3071.168299999954,3067.7764,213.058,length,20900.0,48.1333,,99,2056.788127969618,,
35,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,142,427,False,,1,kv_decode,ok,,1766545404.962213,99,48.1333,,2792.2103,,64,3071.168299999954,3067.7764,213.058,length,20900.0,2792.2103,,64,22.92090964638301,,
