task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,batch_size_config,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,batch_size,seq_len,prompt_tokens_raw,gen_tokens_raw,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_cuda_event_ms,gpu_peak_mb,hf_load_ms,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,gen_tokens
8,medium,hf_gpu_fp16_bs8,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,49,148,False,,0,kv_decode,ok,,1766554103.2184906,8,17,136,512,9.858600000370643,9.777791976928711,489.07969999891066,489.0142822265625,654.60302734375,,51.475968,489.07969999891066,489.0142822265625,512,1046.864140959317,512
8,medium,hf_gpu_fp16_bs8,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,49,149,False,,0,e2e_kv,ok,,1766554103.2184906,8,17,136,512,9.858600000370643,9.777791976928711,489.07969999891066,489.0142822265625,654.60302734375,,51.475968,498.9382999992813,498.7920742034912,648,1298.7577822767532,512
8,medium,hf_gpu_fp16_bs8,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,50,150,False,,1,prefill,ok,,1766554103.7195017,8,17,136,512,9.417799999937415,9.351967811584473,531.1178000010841,531.0485229492188,654.60302734375,,51.475968,9.417799999937415,9.351967811584473,136,14440.739875650765,0
8,medium,hf_gpu_fp16_bs8,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,50,151,False,,1,kv_decode,ok,,1766554103.7195017,8,17,136,512,9.417799999937415,9.351967811584473,531.1178000010841,531.0485229492188,654.60302734375,,51.475968,531.1178000010841,531.0485229492188,512,964.0045955886903,512
8,medium,hf_gpu_fp16_bs8,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,50,152,False,,1,e2e_kv,ok,,1766554103.7195017,8,17,136,512,9.417799999937415,9.351967811584473,531.1178000010841,531.0485229492188,654.60302734375,,51.475968,540.5356000010215,540.4004907608032,648,1198.8109571298826,512
8,medium,hf_gpu_fp16_bs8,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,51,153,False,,2,prefill,ok,,1766554104.2625108,8,17,136,512,9.276500000851229,9.205408096313477,524.3955999994796,524.3441772460938,654.60302734375,,51.475968,9.276500000851229,9.205408096313477,136,14660.701771952825,0
8,medium,hf_gpu_fp16_bs8,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,51,154,False,,2,kv_decode,ok,,1766554104.2625108,8,17,136,512,9.276500000851229,9.205408096313477,524.3955999994796,524.3441772460938,654.60302734375,,51.475968,524.3955999994796,524.3441772460938,512,976.362120506938,512
8,medium,hf_gpu_fp16_bs8,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,51,155,False,,2,e2e_kv,ok,,1766554104.2625108,8,17,136,512,9.276500000851229,9.205408096313477,524.3955999994796,524.3441772460938,654.60302734375,,51.475968,533.6721000003308,533.5495853424072,648,1214.2287370833108,512
8,medium,hf_gpu_fp16_bs8,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,52,156,False,,3,prefill,ok,,1766554104.7984912,8,17,136,512,8.186699998987024,8.136063575744629,513.7880000002042,513.728515625,654.60302734375,,51.475968,8.186699998987024,8.136063575744629,136,16612.310212518827,0
8,medium,hf_gpu_fp16_bs8,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,52,157,False,,3,kv_decode,ok,,1766554104.7984912,8,17,136,512,8.186699998987024,8.136063575744629,513.7880000002042,513.728515625,654.60302734375,,51.475968,513.7880000002042,513.728515625,512,996.5199654328177,512
8,medium,hf_gpu_fp16_bs8,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,52,158,False,,3,e2e_kv,ok,,1766554104.7984912,8,17,136,512,8.186699998987024,8.136063575744629,513.7880000002042,513.728515625,654.60302734375,,51.475968,521.9746999991912,521.8645792007446,648,1241.4394797314967,512
8,medium,hf_gpu_fp16_bs8,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,53,159,False,,4,prefill,ok,,1766554105.322283,8,17,136,512,10.624799999277457,10.534239768981934,515.0475999998889,514.9849853515625,654.60302734375,,51.475968,10.624799999277457,10.534239768981934,136,12800.240946582404,0
8,medium,hf_gpu_fp16_bs8,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,53,160,False,,4,kv_decode,ok,,1766554105.322283,8,17,136,512,10.624799999277457,10.534239768981934,515.0475999998889,514.9849853515625,654.60302734375,,51.475968,515.0475999998889,514.9849853515625,512,994.0828770003208,512
8,medium,hf_gpu_fp16_bs8,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,53,161,False,,4,e2e_kv,ok,,1766554105.322283,8,17,136,512,10.624799999277457,10.534239768981934,515.0475999998889,514.9849853515625,654.60302734375,,51.475968,525.6723999991664,525.5192251205444,648,1232.706910237303,512
9,medium,hf_gpu_fp16_bs8,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,54,162,True,0,,prefill,ok,,1766554105.8503585,8,17,136,512,19.801800001005176,19.722719192504883,740.2086000001873,740.1533203125,646.7919921875,,5.03672,19.801800001005176,19.722719192504883,136,6868.062499020109,0
9,medium,hf_gpu_fp16_bs8,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,54,163,True,0,,kv_decode,ok,,1766554105.8503585,8,17,136,512,19.801800001005176,19.722719192504883,740.2086000001873,740.1533203125,646.7919921875,,5.03672,740.2086000001873,740.1533203125,512,691.696908141665,512
9,medium,hf_gpu_fp16_bs8,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,54,164,True,0,,e2e_kv,ok,,1766554105.8503585,8,17,136,512,19.801800001005176,19.722719192504883,740.2086000001873,740.1533203125,646.7919921875,,5.03672,760.0104000011925,759.8760395050049,648,852.6199115156626,512
9,medium,hf_gpu_fp16_bs8,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,55,165,False,,0,prefill,ok,,1766554106.6123044,8,17,136,512,8.843800000249757,8.804224014282227,699.9412999994092,699.883544921875,646.7919921875,,5.03672,8.843800000249757,8.804224014282227,136,15378.004929573173,0
9,medium,hf_gpu_fp16_bs8,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,55,166,False,,0,kv_decode,ok,,1766554106.6123044,8,17,136,512,8.843800000249757,8.804224014282227,699.9412999994092,699.883544921875,646.7919921875,,5.03672,699.9412999994092,699.883544921875,512,731.4899120832449,512
9,medium,hf_gpu_fp16_bs8,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,55,167,False,,0,e2e_kv,ok,,1766554106.6123044,8,17,136,512,8.843800000249757,8.804224014282227,699.9412999994092,699.883544921875,646.7919921875,,5.03672,708.785099999659,708.6877689361572,648,914.2404376168627,512
9,medium,hf_gpu_fp16_bs8,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,56,168,False,,1,prefill,ok,,1766554107.322958,8,17,136,512,12.933899999552523,12.867520332336426,724.688000000242,724.611083984375,646.7919921875,,5.03672,12.933899999552523,12.867520332336426,136,10515.003208986092,0
9,medium,hf_gpu_fp16_bs8,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,56,169,False,,1,kv_decode,ok,,1766554107.322958,8,17,136,512,12.933899999552523,12.867520332336426,724.688000000242,724.611083984375,646.7919921875,,5.03672,724.688000000242,724.611083984375,512,706.5109398800987,512
9,medium,hf_gpu_fp16_bs8,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,56,170,False,,1,e2e_kv,ok,,1766554107.322958,8,17,136,512,12.933899999552523,12.867520332336426,724.688000000242,724.611083984375,646.7919921875,,5.03672,737.6218999997946,737.4786043167114,648,878.498862357775,512
9,medium,hf_gpu_fp16_bs8,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,57,171,False,,2,prefill,ok,,1766554108.062977,8,17,136,512,12.945099999342347,12.870623588562012,725.8516999991116,725.7999267578125,646.7919921875,,5.03672,12.945099999342347,12.870623588562012,136,10505.905710029992,0
9,medium,hf_gpu_fp16_bs8,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,57,172,False,,2,kv_decode,ok,,1766554108.062977,8,17,136,512,12.945099999342347,12.870623588562012,725.8516999991116,725.7999267578125,646.7919921875,,5.03672,725.8516999991116,725.7999267578125,512,705.378247375637,512
9,medium,hf_gpu_fp16_bs8,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,57,173,False,,2,e2e_kv,ok,,1766554108.062977,8,17,136,512,12.945099999342347,12.870623588562012,725.8516999991116,725.7999267578125,646.7919921875,,5.03672,738.7967999984539,738.6705503463745,648,877.1017957865492,512
9,medium,hf_gpu_fp16_bs8,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,58,174,False,,3,prefill,ok,,1766554108.804214,8,17,136,512,12.345999999524793,12.288703918457031,745.8004999989498,745.7402954101562,646.7919921875,,5.03672,12.345999999524793,12.288703918457031,136,11015.713591870626,0
9,medium,hf_gpu_fp16_bs8,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,58,175,False,,3,kv_decode,ok,,1766554108.804214,8,17,136,512,12.345999999524793,12.288703918457031,745.8004999989498,745.7402954101562,646.7919921875,,5.03672,745.8004999989498,745.7402954101562,512,686.510668738786,512
9,medium,hf_gpu_fp16_bs8,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,58,176,False,,3,e2e_kv,ok,,1766554108.804214,8,17,136,512,12.345999999524793,12.288703918457031,745.8004999989498,745.7402954101562,646.7919921875,,5.03672,758.1464999984746,758.0289993286133,648,854.7160740058864,512
9,medium,hf_gpu_fp16_bs8,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,59,177,False,,4,prefill,ok,,1766554109.5644042,8,17,136,512,13.016500000958331,12.947903633117676,740.1545000011538,740.0929565429688,646.7919921875,,5.03672,13.016500000958331,12.947903633117676,136,10448.277185878469,0
9,medium,hf_gpu_fp16_bs8,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,59,178,False,,4,kv_decode,ok,,1766554109.5644042,8,17,136,512,13.016500000958331,12.947903633117676,740.1545000011538,740.0929565429688,646.7919921875,,5.03672,740.1545000011538,740.0929565429688,512,691.7474662373894,512
9,medium,hf_gpu_fp16_bs8,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,59,179,False,,4,e2e_kv,ok,,1766554109.5644042,8,17,136,512,13.016500000958331,12.947903633117676,740.1545000011538,740.0929565429688,646.7919921875,,5.03672,753.1710000021121,753.0408601760864,648,860.3623878218663,512
10,medium,hf_gpu_fp16_bs1,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,60,180,True,0,,prefill,ok,,1766554110.3200283,1,17,17,64,8.366100000785082,8.273664474487305,203.66810000086844,203.55410766601562,631.72314453125,,25.016064,8.366100000785082,8.273664474487305,17,2032.0101359539935,0
10,medium,hf_gpu_fp16_bs1,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,60,181,True,0,,kv_decode,ok,,1766554110.3200283,1,17,17,64,8.366100000785082,8.273664474487305,203.66810000086844,203.55410766601562,631.72314453125,,25.016064,203.66810000086844,203.55410766601562,64,314.23674104941864,64
10,medium,hf_gpu_fp16_bs1,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,60,182,True,0,,e2e_kv,ok,,1766554110.3200283,1,17,17,64,8.366100000785082,8.273664474487305,203.66810000086844,203.55410766601562,631.72314453125,,25.016064,212.03420000165352,211.82777214050293,81,382.01384493335667,64
10,medium,hf_gpu_fp16_bs1,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,61,183,False,,0,prefill,ok,,1766554110.533025,1,17,17,64,3.8604000001214445,3.8114559650421143,217.1780000007857,217.10105895996094,631.72314453125,,25.016064,3.8604000001214445,3.8114559650421143,17,4403.688736779918,0
10,medium,hf_gpu_fp16_bs1,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,61,184,False,,0,kv_decode,ok,,1766554110.533025,1,17,17,64,3.8604000001214445,3.8114559650421143,217.1780000007857,217.10105895996094,631.72314453125,,25.016064,217.1780000007857,217.10105895996094,64,294.68914899192583,64
10,medium,hf_gpu_fp16_bs1,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,61,185,False,,0,e2e_kv,ok,,1766554110.533025,1,17,17,64,3.8604000001214445,3.8114559650421143,217.1780000007857,217.10105895996094,631.72314453125,,25.016064,221.03840000090713,220.91251492500305,81,366.45216396638585,64
10,medium,hf_gpu_fp16_bs1,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,62,186,False,,1,prefill,ok,,1766554110.7549922,1,17,17,64,3.8936000000830973,3.8128960132598877,215.32589999878837,215.2611846923828,631.72314453125,,25.016064,3.8936000000830973,3.8128960132598877,17,4366.139305433837,0
10,medium,hf_gpu_fp16_bs1,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,62,187,False,,1,kv_decode,ok,,1766554110.7549922,1,17,17,64,3.8936000000830973,3.8128960132598877,215.32589999878837,215.2611846923828,631.72314453125,,25.016064,215.32589999878837,215.2611846923828,64,297.22388249792584,64
10,medium,hf_gpu_fp16_bs1,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,62,188,False,,1,e2e_kv,ok,,1766554110.7549922,1,17,17,64,3.8936000000830973,3.8128960132598877,215.32589999878837,215.2611846923828,631.72314453125,,25.016064,219.21949999887147,219.0740807056427,81,369.4926774325139,64
10,medium,hf_gpu_fp16_bs1,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,63,189,False,,2,prefill,ok,,1766554110.9752386,1,17,17,64,4.568100001051789,4.4549760818481445,214.74659999876167,214.67532348632812,631.72314453125,,25.016064,4.568100001051789,4.4549760818481445,17,3721.459686978352,0
10,medium,hf_gpu_fp16_bs1,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,63,190,False,,2,kv_decode,ok,,1766554110.9752386,1,17,17,64,4.568100001051789,4.4549760818481445,214.74659999876167,214.67532348632812,631.72314453125,,25.016064,214.74659999876167,214.67532348632812,64,298.0256730507913,64
10,medium,hf_gpu_fp16_bs1,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,63,191,False,,2,e2e_kv,ok,,1766554110.9752386,1,17,17,64,4.568100001051789,4.4549760818481445,214.74659999876167,214.67532348632812,631.72314453125,,25.016064,219.31469999981346,219.13029956817627,81,369.33228826006143,64
10,medium,hf_gpu_fp16_bs1,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,64,192,False,,3,prefill,ok,,1766554111.1954107,1,17,17,64,3.7207999994279817,3.6582720279693604,209.90159999928437,209.82774353027344,631.72314453125,,25.016064,3.7207999994279817,3.6582720279693604,17,4568.909912549318,0
10,medium,hf_gpu_fp16_bs1,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,64,193,False,,3,kv_decode,ok,,1766554111.1954107,1,17,17,64,3.7207999994279817,3.6582720279693604,209.90159999928437,209.82774353027344,631.72314453125,,25.016064,209.90159999928437,209.82774353027344,64,304.9047744286761,64
10,medium,hf_gpu_fp16_bs1,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,64,194,False,,3,e2e_kv,ok,,1766554111.1954107,1,17,17,64,3.7207999994279817,3.6582720279693604,209.90159999928437,209.82774353027344,631.72314453125,,25.016064,213.62239999871235,213.4860155582428,81,379.1737196122141,64
10,medium,hf_gpu_fp16_bs1,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,65,195,False,,4,prefill,ok,,1766554111.409917,1,17,17,64,3.792299999986426,3.7288639545440674,212.95619999909832,212.8896026611328,631.72314453125,,25.016064,3.792299999986426,3.7288639545440674,17,4482.767713540819,0
10,medium,hf_gpu_fp16_bs1,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,65,196,False,,4,kv_decode,ok,,1766554111.409917,1,17,17,64,3.792299999986426,3.7288639545440674,212.95619999909832,212.8896026611328,631.72314453125,,25.016064,212.95619999909832,212.8896026611328,64,300.5312829599278,64
10,medium,hf_gpu_fp16_bs1,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,65,197,False,,4,e2e_kv,ok,,1766554111.409917,1,17,17,64,3.792299999986426,3.7288639545440674,212.95619999909832,212.8896026611328,631.72314453125,,25.016064,216.74849999908474,216.61846661567688,81,373.7050083407361,64
11,medium,hf_gpu_fp16_bs1,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,66,198,True,0,,prefill,ok,,1766554111.6276264,1,17,17,64,281.9639000008465,281.8785400390625,214.36530000028142,214.30169677734375,633.5712890625,167.06920000069658,0.102714,281.9639000008465,281.8785400390625,17,60.29140609825926,0
11,medium,hf_gpu_fp16_bs1,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,66,199,True,0,,kv_decode,ok,,1766554111.6276264,1,17,17,64,281.9639000008465,281.8785400390625,214.36530000028142,214.30169677734375,633.5712890625,167.06920000069658,0.102714,214.36530000028142,214.30169677734375,64,298.5557830484504,64
11,medium,hf_gpu_fp16_bs1,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,66,200,True,0,,e2e_kv,ok,,1766554111.6276264,1,17,17,64,281.9639000008465,281.8785400390625,214.36530000028142,214.30169677734375,633.5712890625,167.06920000069658,0.102714,496.3292000011279,496.18023681640625,81,163.19813543070995,64
11,medium,hf_gpu_fp16_bs1,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,67,201,False,,0,prefill,ok,,1766554112.2920504,1,17,17,64,3.8507000008394243,3.7839999198913574,191.57910000103584,191.51052856445312,633.5712890625,,0.102714,3.8507000008394243,3.7839999198913574,17,4414.781727035117,0
11,medium,hf_gpu_fp16_bs1,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,67,202,False,,0,kv_decode,ok,,1766554112.2920504,1,17,17,64,3.8507000008394243,3.7839999198913574,191.57910000103584,191.51052856445312,633.5712890625,,0.102714,191.57910000103584,191.51052856445312,64,334.06566791290885,64
11,medium,hf_gpu_fp16_bs1,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,67,203,False,,0,e2e_kv,ok,,1766554112.2920504,1,17,17,64,3.8507000008394243,3.7839999198913574,191.57910000103584,191.51052856445312,633.5712890625,,0.102714,195.42980000187526,195.29452848434448,81,414.4710786135111,64
11,medium,hf_gpu_fp16_bs1,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,68,204,False,,1,prefill,ok,,1766554112.4883664,1,17,17,64,3.9319999996223487,3.8583359718322754,191.5977999997267,191.52896118164062,633.5712890625,,0.102714,3.9319999996223487,3.8583359718322754,17,4323.499491768254,0
11,medium,hf_gpu_fp16_bs1,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,68,205,False,,1,kv_decode,ok,,1766554112.4883664,1,17,17,64,3.9319999996223487,3.8583359718322754,191.5977999997267,191.52896118164062,633.5712890625,,0.102714,191.5977999997267,191.52896118164062,64,334.03306301059456,64
11,medium,hf_gpu_fp16_bs1,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,68,206,False,,1,e2e_kv,ok,,1766554112.4883664,1,17,17,64,3.9319999996223487,3.8583359718322754,191.5977999997267,191.52896118164062,633.5712890625,,0.102714,195.52979999934905,195.3872971534729,81,414.2591052630835,64
11,medium,hf_gpu_fp16_bs1,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,69,207,False,,2,prefill,ok,,1766554112.6867008,1,17,17,64,4.027699998914613,3.9550719261169434,191.53860000005807,191.4746856689453,633.5712890625,,0.102714,4.027699998914613,3.9550719261169434,17,4220.771160856362,0
11,medium,hf_gpu_fp16_bs1,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,69,208,False,,2,kv_decode,ok,,1766554112.6867008,1,17,17,64,4.027699998914613,3.9550719261169434,191.53860000005807,191.4746856689453,633.5712890625,,0.102714,191.53860000005807,191.4746856689453,64,334.13630464032104,64
11,medium,hf_gpu_fp16_bs1,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,69,209,False,,2,e2e_kv,ok,,1766554112.6867008,1,17,17,64,4.027699998914613,3.9550719261169434,191.53860000005807,191.4746856689453,633.5712890625,,0.102714,195.56629999897268,195.42975759506226,81,414.181788991383,64
11,medium,hf_gpu_fp16_bs1,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,70,210,False,,3,prefill,ok,,1766554112.8832438,1,17,17,64,3.9121000008890405,3.8377599716186523,192.42840000151773,192.35430908203125,633.5712890625,,0.102714,3.9121000008890405,3.8377599716186523,17,4345.492189907385,0
11,medium,hf_gpu_fp16_bs1,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,70,211,False,,3,kv_decode,ok,,1766554112.8832438,1,17,17,64,3.9121000008890405,3.8377599716186523,192.42840000151773,192.35430908203125,633.5712890625,,0.102714,192.42840000151773,192.35430908203125,64,332.591239128399,64
11,medium,hf_gpu_fp16_bs1,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,70,212,False,,3,e2e_kv,ok,,1766554112.8832438,1,17,17,64,3.9121000008890405,3.8377599716186523,192.42840000151773,192.35430908203125,633.5712890625,,0.102714,196.34050000240677,196.1920690536499,81,412.5486081527097,64
11,medium,hf_gpu_fp16_bs1,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,71,213,False,,4,prefill,ok,,1766554113.0804405,1,17,17,64,4.002599998784717,3.9191999435424805,188.63790000068548,188.57061767578125,633.5712890625,,0.102714,4.002599998784717,3.9191999435424805,17,4247.239295748163,0
11,medium,hf_gpu_fp16_bs1,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,71,214,False,,4,kv_decode,ok,,1766554113.0804405,1,17,17,64,4.002599998784717,3.9191999435424805,188.63790000068548,188.57061767578125,633.5712890625,,0.102714,188.63790000068548,188.57061767578125,64,339.27434518602803,64
11,medium,hf_gpu_fp16_bs1,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,71,215,False,,4,e2e_kv,ok,,1766554113.0804405,1,17,17,64,4.002599998784717,3.9191999435424805,188.63790000068548,188.57061767578125,633.5712890625,,0.102714,192.6404999994702,192.48981761932373,81,420.4723305858465,64
12,medium,hf_gpu_fp16_bs8,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,72,216,True,0,,prefill,ok,,1766554113.274026,8,17,136,512,6.098199999541976,6.0193281173706055,197.80999999966298,197.7364501953125,646.6240234375,,0.102714,6.098199999541976,6.0193281173706055,136,22301.66278741509,0
12,medium,hf_gpu_fp16_bs8,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,72,217,True,0,,kv_decode,ok,,1766554113.274026,8,17,136,512,6.098199999541976,6.0193281173706055,197.80999999966298,197.7364501953125,646.6240234375,,0.102714,197.80999999966298,197.7364501953125,512,2588.342348722877,512
12,medium,hf_gpu_fp16_bs8,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,72,218,True,0,,e2e_kv,ok,,1766554113.274026,8,17,136,512,6.098199999541976,6.0193281173706055,197.80999999966298,197.7364501953125,646.6240234375,,0.102714,203.90819999920495,203.7557783126831,648,3177.900643537271,512
12,medium,hf_gpu_fp16_bs8,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,73,219,False,,0,prefill,ok,,1766554113.4798844,8,17,136,512,4.197000000203843,4.128191947937012,193.21400000080757,193.1499481201172,646.6240234375,,0.102714,4.197000000203843,4.128191947937012,136,32404.09816378238,0
12,medium,hf_gpu_fp16_bs8,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,73,220,False,,0,kv_decode,ok,,1766554113.4798844,8,17,136,512,4.197000000203843,4.128191947937012,193.21400000080757,193.1499481201172,646.6240234375,,0.102714,193.21400000080757,193.1499481201172,512,2649.911497085408,512
12,medium,hf_gpu_fp16_bs8,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,73,221,False,,0,e2e_kv,ok,,1766554113.4798844,8,17,136,512,4.197000000203843,4.128191947937012,193.21400000080757,193.1499481201172,646.6240234375,,0.102714,197.41100000101142,197.2781400680542,648,3282.491857073213,512
